Formula,A,B,ARR_A,ARR_B,MPR_A,MPR_B,END_A,END_B,OF,t,BL_AB,BL_AX,BL_BX,ENR,r_A12,r_A6,r_B,EN_A,EN_B,R_A,IE_A,D_A,TC_A,VLC_A,MP_A,BP_A,CR_A,VR_A,AM_A,R_B,IE_B,D_B,TC_B,VLC_B,MP_B,BP_B,CR_B,VR_B,AM_B,Cubic,Hexagonal,Monoclinic,Orthorhombic,Tetragonal,Triclinic,Trigonal
NiEuO3,Ni,Eu,2.066666667,3.3,31.78807947,20.14348786,1.53,2.24,0.757142857,0.572009144,217.954631,163.789319,185.548416,0.910569106,0.59,0.59,1.06,1.91,1.2,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,198,547,5.243,100.0,3,1095.0,1802.0,120,233,151.964,0,0,0,0,0,0,1
NiFeO3,Ni,Fe,2.066666667,2.1,31.78807947,33.31493745,1.53,1.61,0.421428571,0.742639785,196.999424,163.789319,164.766711,0.809045226,0.69,0.59,0.59,1.91,1.83,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,126,762,7.874,79.0,8,1811.0,3134.0,99,194,55.84,1,0,0,0,0,0,0
NiGaO3,Ni,Ga,2.066666667,2.25,31.78807947,5.572295806,1.53,1.63,0.442857143,0.696605195,219.9991,163.789319,187.760879,0.806930693,0.59,0.59,0.62,1.91,1.81,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,135,579,5.907,29.0,3,302.91,2477.0,122,187,69.723,1,0,0,0,0,0,0
NiGdO3,Ni,Gd,2.066666667,3.216666667,31.78807947,29.17586461,1.53,2.24,0.671428571,0.601342946,217.954631,163.789319,185.548416,0.957264957,0.59,0.59,0.94,1.91,1.2,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,193,593,7.895,91.0,4,1586.0,3546.0,120,237,157.25,0,0,0,1,0,0,0
NiGeO3,Ni,Ge,2.066666667,2.033333333,31.78807947,22.28476821,1.53,1.43,0.378571429,0.765727032,217.9991,163.789319,185.815959,0.740932642,0.69,0.59,0.53,1.91,2.01,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,122,762,5.323,60.0,4,1211.4,3106.0,120,211,72.63,1,0,0,0,0,0,0
NiHfO3,Ni,Hf,2.066666667,2.916666667,31.78807947,46.10007358,1.53,2.14,0.507142857,0.700404347,217.966511,163.789319,185.587836,1.014218009,0.69,0.59,0.71,1.91,1.3,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,175,658,13.31,0.00943,12,2506.0,4876.0,120,212,178.49,1,0,0,0,0,0,0
NiHgO3,Ni,Hg,2.066666667,2.516666667,31.78807947,4.310522443,1.53,1.44,0.792857143,0.56061454,217.999271,163.789319,185.813376,0.573705179,0.59,0.59,1.11,1.91,2.0,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,151,1007,13.5336,79.0,4,234.32,629.88,120,209,200.59,0,0,0,1,0,0,0
NiHoO3,Ni,Ho,2.066666667,3.166666667,31.78807947,32.13760118,1.53,2.21,0.642857143,0.611801085,217.958384,163.789319,185.560431,0.960869565,0.59,0.59,0.9,1.91,1.23,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,190,581,8.795,29.0,7,1747.0,2973.0,120,216,164.93033,0,0,0,1,0,0,0
NiIrO3,Ni,Ir,2.066666667,2.266666667,31.78807947,50.01839588,1.53,1.24,0.45,0.728006489,217.992431,163.789319,185.861616,0.610837438,0.69,0.59,0.63,1.91,2.2,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,136,880,22.56,31.0,17,2719.0,4701.0,120,202,192.22,1,0,0,0,0,0,0
NiLaO3,Ni,La,2.066666667,3.25,31.78807947,21.90949227,1.53,2.34,0.735714286,0.579070985,217.940951,163.789319,185.507196,0.962962963,0.59,0.59,1.03,1.91,1.1,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,195,538,6.145,17.0,5,1191.0,3737.0,120,240,138.9055,0,0,0,1,0,0,0
NiLiO3,Ni,Li,2.066666667,2.783333333,31.78807947,8.345290655,1.53,2.46,0.542857143,0.651454859,225.922159,163.789319,193.455356,1.138888889,0.59,0.59,0.76,1.91,0.98,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,167,520,0.534,84.8,1,453.65,1615.0,128,182,7.0,1,0,0,0,0,0,0
NiMgO3,Ni,Mg,2.066666667,2.416666667,31.78807947,16.97939662,1.53,2.13,0.514285714,0.66374646,238.9676,163.789319,206.591679,1.004716981,0.59,0.59,0.72,1.91,1.31,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,1,0,0,0,0,0,0
NiMnO3,Ni,Mn,2.066666667,2.116666667,31.78807947,27.94334069,1.53,1.89,0.378571429,0.765727032,200.988336,163.789319,168.678511,0.979274611,0.69,0.59,0.53,1.91,1.55,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,127,717,7.44,7.7,7,1519.0,2334.0,103,197,54.93804,1,0,0,0,0,0,0
NiMoO3,Ni,Mo,2.066666667,2.316666667,31.78807947,53.27446652,1.53,1.28,0.464285714,0.720903987,223.994375,163.789319,191.852544,0.624390244,0.69,0.59,0.65,1.91,2.16,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,139,684,10.22,94.0,6,2896.0,4912.0,126,209,95.95,1,0,0,0,0,0,0
NiNaO3,Ni,Na,2.066666667,3.166666667,31.78807947,6.823951435,1.53,2.51,0.728571429,0.581463841,263.913564,163.789319,231.432991,1.037190083,0.59,0.59,1.02,1.91,0.93,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,190,496,0.971,85.0,1,370.95,1156.0,166,227,22.9897693,1,0,0,0,0,0,0
NiNbO3,Ni,Nb,2.066666667,2.433333333,31.78807947,50.58866814,1.53,1.84,0.485714286,0.710506333,222.991351,163.789319,190.695296,0.884615385,0.69,0.59,0.68,1.91,1.6,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,146,652,8.57,31.0,5,2750.0,5017.0,125,207,92.90637,1,0,0,0,0,0,0
NiNdO3,Ni,Nd,2.066666667,3.333333333,31.78807947,23.80426784,1.53,2.3,0.7,0.591236342,217.946639,163.789319,185.5239,0.966386555,0.59,0.59,0.98,1.91,1.14,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,200,533,7.007,94.0,8,1294.0,3347.0,120,229,144.24,0,0,0,1,0,0,0
NiPaO3,Ni,Pa,2.066666667,3.0,31.78807947,33.94039735,1.53,1.94,0.65,0.609152595,217.984871,163.789319,185.661276,0.83982684,0.59,0.59,0.91,1.91,1.5,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,180,568,15.37,58.0,7,1845.0,4026.0,120,243,231.03588,1,0,0,0,0,0,0
NiPbO3,Ni,Pb,2.066666667,2.916666667,31.78807947,11.04874908,1.53,1.11,0.557142857,0.677914299,217.984124,163.789319,185.889111,0.509174312,0.69,0.59,0.78,1.91,2.33,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,175,716,11.342,91.0,6,600.61,2022.0,120,202,207.0,1,0,0,1,0,0,1
NiPdO3,Ni,Pd,2.066666667,2.283333333,31.78807947,33.6285872,1.53,1.24,0.442857143,0.731610482,222.992431,163.789319,190.861616,0.613861386,0.69,0.59,0.62,1.91,2.2,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,137,804,12.02,91.0,10,1828.05,3236.0,125,163,106.42,1,0,0,0,0,0,0
NiPmO3,Ni,Pm,2.066666667,3.35,31.78807947,24.19058131,1.53,2.31,0.692857143,0.59373101,217.945244,163.789319,185.519751,0.974683544,0.59,0.59,0.97,1.91,1.13,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,201,540,7.26,7.7,1,1315.0,3273.0,120,236,144.91276,0,0,0,1,0,0,0
NiPrO3,Ni,Pr,2.066666667,3.333333333,31.78807947,22.1486387,1.53,2.31,0.657142857,0.606526937,217.945244,163.789319,185.519751,0.995689655,0.59,0.59,0.92,1.91,1.13,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,200,527,6.773,31.0,7,1204.0,3793.0,120,239,140.90766,0,0,0,1,0,0,0
NiPtO3,Ni,Pt,2.066666667,2.316666667,31.78807947,37.55610743,1.53,1.16,0.478571429,0.679778983,217.987679,163.789319,185.878896,0.560386473,0.59,0.59,0.67,1.91,2.28,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,139,870,21.46,94.0,18,2041.55,4098.0,120,209,195.08,1,0,0,0,0,0,0
NiPuO3,Ni,Pu,2.066666667,2.916666667,31.78807947,16.79543782,1.53,2.16,0.592857143,0.631005603,217.964279,163.789319,185.580096,0.968609865,0.59,0.59,0.83,1.91,1.28,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,175,585,19.84,23.0,10,913.0,3501.0,120,243,244.0642,0,0,0,1,0,0,0
NiReO3,Ni,Re,2.066666667,2.283333333,31.78807947,63.63134658,1.53,1.54,0.45,0.728006489,217.999991,163.789319,185.786556,0.75862069,0.69,0.59,0.63,1.91,1.9,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,137,760,21.02,17.0,15,3459.0,5869.0,120,217,186.207,1,0,0,0,0,0,0
NiRhO3,Ni,Rh,2.066666667,2.25,31.78807947,41.15158205,1.53,1.16,0.428571429,0.738926586,222.987679,163.789319,190.878896,0.58,0.69,0.59,0.6,1.91,2.28,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,135,720,12.41,100.0,9,2237.0,3968.0,125,195,102.9055,1,0,0,0,0,0,0
NiRuO3,Ni,Ru,2.066666667,2.266666667,31.78807947,47.9580574,1.53,1.24,0.442857143,0.731610482,223.992431,163.789319,191.861616,0.613861386,0.69,0.59,0.62,1.91,2.2,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,136,710,12.37,79.0,8,2607.0,4423.0,126,207,101.1,1,0,0,0,0,0,0
NiSbO3,Ni,Sb,2.066666667,2.316666667,31.78807947,16.62582781,1.53,1.39,0.428571429,0.738926586,217.998236,163.789319,185.826111,0.695,0.69,0.59,0.6,1.91,2.05,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,139,834,6.685,50.0,15,903.78,1860.0,120,206,121.76,1,0,0,0,0,0,0
NiSiO3,Ni,Si,2.066666667,1.966666667,31.78807947,31.03384842,1.53,1.54,0.285714286,0.82102954,208.999991,163.789319,176.786556,0.855555556,0.69,0.59,0.4,1.91,1.9,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,118,787,2.3296,140.0,4,1687.0,3538.0,111,210,28.085,1,0,0,0,0,0,0
NiSmO3,Ni,Sm,2.066666667,3.333333333,31.78807947,24.77924945,1.53,2.27,0.685714286,0.59624682,217.950716,163.789319,185.536239,0.961864407,0.59,0.59,0.96,1.91,1.17,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,200,545,7.52,79.0,2,1347.0,2067.0,120,229,150.4,0,0,0,1,0,0,0
NiSnO3,Ni,Sn,2.066666667,2.35,31.78807947,9.291390728,1.53,1.48,0.492857143,0.707106781,218.999775,163.789319,186.802864,0.708133971,0.69,0.59,0.69,1.91,1.96,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,141,709,7.287,60.0,14,505.08,2875.0,121,217,118.71,1,0,0,0,0,0,1
NiSrO3,Ni,Sr,2.066666667,4.15,31.78807947,19.31567329,1.53,2.49,0.842857143,0.545404068,218.917056,163.789319,186.441991,0.965116279,0.59,0.59,1.18,1.91,0.95,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,0,0,0,1,0,0,0
NiTaO3,Ni,Ta,2.066666667,2.433333333,31.78807947,60.52244297,1.53,1.94,0.485714286,0.710506333,217.984871,163.789319,185.661276,0.932692308,0.69,0.59,0.68,1.91,1.5,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,146,761,16.654,58.0,13,3290.0,5731.0,120,217,180.9479,1,0,0,0,0,0,0
NiTbO3,Ni,Tb,2.066666667,3.2,31.78807947,29.96688742,1.53,2.24,0.6,0.628188614,217.954631,163.789319,185.548416,1.0,0.59,0.59,0.84,1.91,1.2,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,192,566,8.229,400.0,5,1629.0,3503.0,120,221,158.92535,0,0,0,1,0,0,0
NiTeO3,Ni,Te,2.066666667,2.216666667,31.78807947,13.29396615,1.53,1.34,0.692857143,0.62356674,217.996751,163.789319,185.838396,0.565400844,0.69,0.59,0.97,1.91,2.1,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,133,869,6.232,0.52,16,722.66,1261.0,120,206,127.6,1,0,0,1,0,0,0
NiTiO3,Ni,Ti,2.066666667,2.333333333,31.78807947,35.70640177,1.53,1.9,0.435714286,0.735250335,233.987679,163.789319,201.6751,0.945273632,0.69,0.59,0.61,1.91,1.54,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,140,659,4.54,22.0,4,1941.0,3560.0,136,187,47.867,1,0,0,0,0,0,0
NiTlO3,Ni,Tl,2.066666667,2.833333333,31.78807947,10.61442237,1.53,1.82,0.857142857,0.541208652,217.992431,163.789319,185.701884,0.7,0.59,0.59,1.2,1.91,1.62,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,0,0,0,1,0,0,0
NiTmO3,Ni,Tm,2.066666667,3.133333333,31.78807947,33.44370861,1.53,2.19,0.685714286,0.59624682,217.960796,163.789319,185.568351,0.927966102,0.59,0.59,0.96,1.91,1.25,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,0,0,0,1,0,0,0
NiVO3,Ni,V,2.066666667,2.233333333,31.78807947,40.15820456,1.53,1.81,0.414285714,0.746390491,222.992944,163.789319,190.705151,0.914141414,0.69,0.59,0.58,1.91,1.63,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,134,651,6.11,31.0,5,2183.0,3680.0,125,179,50.9415,1,0,0,0,0,0,0
NiWO3,Ni,W,2.066666667,2.316666667,31.78807947,67.9727741,1.53,1.08,0.471428571,0.717404453,217.981775,163.789319,185.895024,0.524271845,0.69,0.59,0.66,1.91,2.36,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,139,770,19.25,35.0,14,3695.0,5828.0,120,210,183.84,1,0,0,0,0,0,0
NiYbO3,Ni,Yb,2.066666667,3.083333333,31.78807947,20.08830022,1.53,2.34,0.678571429,0.59878404,217.940951,163.789319,185.507196,0.995744681,0.59,0.59,0.95,1.91,1.1,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,185,603,6.965,0.52,10,1092.0,1469.0,120,242,173.05,0,0,0,1,0,0,0
NiYO3,Ni,Y,2.066666667,3.733333333,31.78807947,33.02060338,1.53,2.22,0.642857143,0.611801085,220.957151,163.789319,188.556444,0.965217391,0.59,0.59,0.9,1.91,1.22,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,224,600,4.469,17.0,3,1795.0,3618.0,123,219,88.90584,0,0,0,1,0,0,0
NiZnO3,Ni,Zn,2.066666667,2.316666667,31.78807947,12.74245769,1.53,1.79,0.528571429,0.657543222,219.993916,163.789319,187.711631,0.836448598,0.59,0.59,0.74,1.91,1.65,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,139,906,7.134,120.0,12,692.68,1180.0,122,139,65.4,1,0,0,0,0,0,0
NiZrO3,Ni,Zr,2.066666667,3.516666667,31.78807947,39.1464312,1.53,2.11,0.514285714,0.697100553,222.969724,163.789319,190.599311,0.995283019,0.69,0.59,0.72,1.91,1.33,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,211,640,6.506,23.0,4,2128.0,4682.0,125,186,91.22,1,0,0,0,0,0,0
NpAcO3,Np,Ac,2.916666667,3.25,16.86902134,24.35614422,2.08,2.34,0.8,0.667823071,239.993916,185.610624,185.507196,0.928571429,0.98,0.86,1.12,1.36,1.1,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,195,499,10.07,0.12,5,1324.0,3471.0,120,260,227.02775,1,0,0,0,0,0,0
NpAgO3,Np,Ag,2.916666667,2.666666667,16.86902134,22.71762325,2.08,1.51,0.678571429,0.716133676,243.970759,185.610624,189.794791,0.642553191,0.98,0.86,0.95,1.36,1.93,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,160,731,10.501,400.0,11,1234.93,2435.0,124,172,107.868,1,0,0,0,0,0,0
NpAlO3,Np,Al,2.916666667,2.383333333,16.86902134,17.17139441,2.08,1.83,0.385714286,0.867481515,240.994375,185.610624,186.698599,0.943298969,0.98,0.86,0.54,1.36,1.61,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,143,578,2.698,27.0,3,933.437,2792.0,121,184,26.981538,1,0,0,0,0,0,1
NpAsO3,Np,As,2.916666667,1.983333333,16.86902134,20.05150846,2.08,1.26,0.371428571,0.876517781,238.939484,185.610624,184.857116,0.65625,0.98,0.86,0.52,1.36,2.18,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,119,947,5.776,50.0,5,1090.0,887.0,119,185,74.92159,1,0,0,0,0,0,0
NpAuO3,Np,Au,2.916666667,2.4,16.86902134,24.6013613,2.08,0.9,0.664285714,0.722280746,239.874684,185.610624,185.9271,0.386266094,0.98,0.86,0.93,1.36,2.54,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,144,890,19.282,7.7,3,1337.33,3129.0,120,166,196.96657,1,0,0,0,0,0,0
NpBaO3,Np,Ba,2.916666667,4.216666667,16.86902134,18.39587932,2.08,2.55,0.964285714,0.611968778,239.980119,185.610624,185.414775,0.927272727,0.98,0.86,1.35,1.36,0.89,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,0,0,0,1,0,0,0
NpBeO3,Np,Be,2.916666667,1.866666667,16.86902134,28.69757174,2.08,1.87,0.321428571,0.909683318,215.996031,185.610624,161.685279,1.010810811,0.98,0.86,0.45,1.36,1.57,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,1,0,0,1,0,0,0
NpBiO3,Np,Bi,2.916666667,2.633333333,16.86902134,10.01747609,2.08,1.42,0.642857143,0.7317018,239.960796,185.610624,185.818524,0.617391304,0.98,0.86,0.9,1.36,2.02,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,158,703,9.807,400.0,7,544.55,1837.0,120,207,208.9804,1,0,0,0,0,0,0
NpBO3,Np,B,2.916666667,1.45,16.86902134,43.19352465,2.08,1.4,0.192857143,1.007733017,203.958384,185.610624,149.8236,0.838323353,0.98,0.86,0.27,1.36,2.04,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,1,0,0,0,0,0,0
NpCaO3,Np,Ca,2.916666667,3.233333333,16.86902134,20.51140545,2.08,2.44,0.714285714,0.701214225,290.988336,185.610624,236.464176,1.016666667,0.98,0.86,1.0,1.36,1.0,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,194,590,1.54,200.0,2,1115.0,1757.0,171,231,40.08,1,0,0,0,0,0,0
NpCdO3,Np,Cd,2.916666667,2.516666667,16.86902134,10.93119941,2.08,1.75,0.678571429,0.716133676,242.990199,185.610624,188.724375,0.744680851,0.98,0.86,0.95,1.36,1.69,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,151,868,8.69,120.0,12,594.22,1040.0,123,158,112.41,1,0,0,0,0,0,0
NpCeO3,Np,Ce,2.916666667,3.3,16.86902134,19.70198675,2.08,2.32,0.671428571,0.719194077,239.994816,185.610624,185.515584,0.991452991,0.98,0.86,0.94,1.36,1.12,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,198,534,6.77,23.0,6,1071.0,3697.0,120,235,140.116,1,0,0,0,0,0,0
NpCoO3,Np,Co,2.916666667,2.083333333,16.86902134,32.52391464,2.08,1.56,0.45,0.829021743,215.975664,185.610624,161.780976,0.768472906,0.98,0.86,0.63,1.36,1.88,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319,1,0,0,0,0,0,0
NpCrO3,Np,Cr,2.916666667,2.133333333,16.86902134,40.10301692,2.08,1.78,0.414285714,0.849956636,233.9919,185.610624,179.714844,0.898989899,0.98,0.86,0.58,1.36,1.66,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,128,653,7.15,94.0,6,2180.0,2944.0,114,189,51.996,0,0,0,1,0,0,0
NpCuO3,Np,Cu,2.916666667,2.25,16.86902134,24.97737307,2.08,1.54,0.485714286,0.809093336,225.973756,185.610624,171.786556,0.740384615,0.98,0.86,0.68,1.36,1.9,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,135,745,8.96,400.0,11,1357.77,2835.0,106,140,63.55,0,0,0,0,0,0,1
NpDyO3,Np,Dy,2.916666667,3.133333333,16.86902134,30.99705666,2.08,2.22,0.707142857,0.704148175,239.998236,185.610624,185.556444,0.928870293,0.98,0.86,0.99,1.36,1.22,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,188,573,8.55,120.0,6,1685.0,2840.0,120,229,162.5,1,0,0,0,0,0,0
NpErO3,Np,Er,2.916666667,3.15,16.86902134,33.14937454,2.08,2.2,0.635714286,0.734897004,239.998704,185.610624,185.5644,0.96069869,0.98,0.86,0.89,1.36,1.24,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,189,589,9.066,60.0,8,1802.0,3141.0,120,235,167.26,0,0,0,1,0,0,0
NpEuO3,Np,Eu,2.916666667,3.3,16.86902134,20.14348786,2.08,2.24,0.757142857,0.684111439,239.997696,185.610624,185.548416,0.910569106,0.98,0.86,1.06,1.36,1.2,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,198,547,5.243,100.0,3,1095.0,1802.0,120,233,151.964,1,0,0,0,0,0,0
NpFeO3,Np,Fe,2.916666667,2.1,16.86902134,33.31493745,2.08,1.61,0.478571429,0.813002,218.980119,185.610624,164.766711,0.777777778,0.98,0.86,0.67,1.36,1.83,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,126,762,7.874,79.0,8,1811.0,3134.0,99,194,55.84,0,0,0,1,0,0,0
NpGaO3,Np,Ga,2.916666667,2.25,16.86902134,5.572295806,2.08,1.63,0.442857143,0.833125811,241.981775,185.610624,187.760879,0.806930693,0.98,0.86,0.62,1.36,1.81,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,135,579,5.907,29.0,3,302.91,2477.0,122,187,69.723,0,0,0,1,0,0,0
NpGdO3,Np,Gd,2.916666667,3.216666667,16.86902134,29.17586461,2.08,2.24,0.671428571,0.719194077,239.997696,185.610624,185.548416,0.957264957,0.98,0.86,0.94,1.36,1.2,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,193,593,7.895,91.0,4,1586.0,3546.0,120,237,157.25,1,0,0,0,0,0,0
NpGeO3,Np,Ge,2.916666667,2.033333333,16.86902134,22.28476821,2.08,1.43,0.45,0.829021743,239.961975,185.610624,185.815959,0.704433498,0.98,0.86,0.63,1.36,2.01,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,122,762,5.323,60.0,4,1211.4,3106.0,120,211,72.63,0,0,0,1,0,0,0
NpHfO3,Np,Hf,2.916666667,2.916666667,16.86902134,46.10007358,2.08,2.14,0.507142857,0.797589639,239.999676,185.610624,185.587836,1.014218009,0.98,0.86,0.71,1.36,1.3,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,175,658,13.31,0.00943,12,2506.0,4876.0,120,212,178.49,0,0,0,1,0,0,0
NpHgO3,Np,Hg,2.916666667,2.516666667,16.86902134,4.310522443,2.08,1.44,0.792857143,0.670483721,239.963136,185.610624,185.813376,0.573705179,0.98,0.86,1.11,1.36,2.0,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,151,1007,13.5336,79.0,4,234.32,629.88,120,209,200.59,1,0,0,0,0,0,0
NpHoO3,Np,Ho,2.916666667,3.166666667,16.86902134,32.13760118,2.08,2.21,0.642857143,0.7317018,239.998479,185.610624,185.560431,0.960869565,0.98,0.86,0.9,1.36,1.23,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,190,581,8.795,29.0,7,1747.0,2973.0,120,216,164.93033,0,0,0,0,0,0,1
NpInO3,Np,In,2.916666667,2.766666667,16.86902134,7.905629139,2.08,1.66,0.571428571,0.764960972,241.984124,185.610624,187.751996,0.754545455,0.98,0.86,0.8,1.36,1.78,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,166,558,7.31,29.0,13,429.75,2345.0,122,193,114.818,0,0,0,1,0,0,0
NpIrO3,Np,Ir,2.916666667,2.266666667,16.86902134,50.01839588,2.08,1.24,0.45,0.829021743,239.936496,185.610624,185.861616,0.610837438,0.98,0.86,0.63,1.36,2.2,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,136,880,22.56,31.0,17,2719.0,4701.0,120,202,192.22,1,0,0,0,0,0,0
NpKO3,Np,K,2.916666667,4.05,16.86902134,6.190765269,2.08,2.62,0.985714286,0.605364798,315.973756,185.610624,261.382204,0.942446043,0.98,0.86,1.38,1.36,0.82,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,243,419,0.862,140.0,1,336.53,1032.0,196,275,39.0983,0,0,0,1,0,0,0
NpLaO3,Np,La,2.916666667,3.25,16.86902134,21.90949227,2.08,2.34,0.735714286,0.692557259,239.993916,185.610624,185.507196,0.962962963,0.98,0.86,1.03,1.36,1.1,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,195,538,6.145,17.0,5,1191.0,3737.0,120,240,138.9055,1,0,0,0,0,0,0
NpLiO3,Np,Li,2.916666667,2.783333333,16.86902134,8.345290655,2.08,2.46,0.542857143,0.779126916,247.987004,185.610624,193.455356,1.138888889,0.98,0.86,0.76,1.36,0.98,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,167,520,0.534,84.8,1,453.65,1615.0,128,182,7.0,1,0,0,0,0,0,0
NpLuO3,Np,Lu,2.916666667,2.9,16.86902134,35.61442237,2.08,2.17,0.614285714,0.744652274,239.999271,185.610624,185.576199,0.960176991,0.98,0.86,0.86,1.36,1.27,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,0,0,0,1,0,0,0
NpMgO3,Np,Mg,2.916666667,2.416666667,16.86902134,16.97939662,2.08,2.13,0.514285714,0.793827424,260.999775,185.610624,206.591679,1.004716981,0.98,0.86,0.72,1.36,1.31,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,0,0,0,1,0,0,0
NpMnO3,Np,Mn,2.916666667,2.116666667,16.86902134,27.94334069,2.08,1.89,0.442857143,0.833125811,222.996751,185.610624,168.678511,0.935643564,0.98,0.86,0.62,1.36,1.55,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,127,717,7.44,7.7,7,1519.0,2334.0,103,197,54.93804,0,0,0,0,0,0,1
NpMoO3,Np,Mo,2.916666667,2.316666667,16.86902134,53.27446652,2.08,1.28,0.442857143,0.833125811,245.9424,185.610624,191.852544,0.633663366,0.98,0.86,0.62,1.36,2.16,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,139,684,10.22,94.0,6,2896.0,4912.0,126,209,95.95,1,0,0,1,0,0,0
