ARR_A,ARR_B,MPR_A,MPR_B,END_A,END_B,OF,t,BL_AB,BL_AX,BL_BX,ENR,r_A12,IE_A,D_A,TC_A,VLC_A,BP_A,VR_A,AM_A,IE_B,D_B,TC_B,VLC_B,BP_B,VR_B,AM_B,crystal_system
1.866666667,3.133333333,28.69757174,33.44370861,1.87,2.19,0.685714286,0.554299807,215.990784,161.685279,185.568351,0.927966102,0.45,900,1.85,200.0,2,2744.0,153,9.012183,597,9.321,50.0,9,2223.0,227,168.93422,Cubic
1.45,3.3,43.19352465,20.14348786,1.4,2.24,0.757142857,0.480027774,203.936496,149.8236,185.548416,0.910569106,0.27,801,2.34,27.4,3,4273.0,192,10.81,547,5.243,100.0,3,1802.0,233,151.964,Cubic
1.866666667,2.916666667,28.69757174,25.90139809,1.87,2.06,0.635714286,0.57124347,215.996751,161.685279,185.618076,0.899563319,0.45,900,1.85,200.0,2,2744.0,153,9.012183,597,18.95,35.0,8,4404.0,240,238.0289,Cubic
1.866666667,2.233333333,28.69757174,40.15820456,1.87,1.81,0.414285714,0.660680578,220.999676,161.685279,190.705151,0.914141414,0.45,900,1.85,200.0,2,2744.0,153,9.012183,651,6.11,31.0,5,3680.0,179,50.9415,Cubic
1.866666667,2.316666667,28.69757174,67.9727741,1.87,1.08,0.471428571,0.63502308,215.943831,161.685279,185.895024,0.524271845,0.45,900,1.85,200.0,2,2744.0,153,9.012183,770,19.25,35.0,14,5828.0,210,183.84,Cubic
1.866666667,3.083333333,28.69757174,20.08830022,1.87,2.34,0.678571429,0.55665853,215.980119,161.685279,185.507196,0.995744681,0.45,900,1.85,200.0,2,2744.0,153,9.012183,603,6.965,0.52,10,1469.0,242,173.05,Orthorhombic
1.866666667,3.733333333,28.69757174,33.02060338,1.87,2.22,0.642857143,0.568759802,218.988975,161.685279,188.556444,0.965217391,0.45,900,1.85,200.0,2,2744.0,153,9.012183,600,4.469,17.0,3,3618.0,219,88.90584,Cubic
1.866666667,2.316666667,28.69757174,12.74245769,1.87,1.79,0.528571429,0.6112839,217.999424,161.685279,187.711631,0.836448598,0.45,900,1.85,200.0,2,2744.0,153,9.012183,906,7.134,120.0,12,1180.0,139,65.4,Cubic
1.866666667,3.516666667,28.69757174,39.1464312,1.87,2.11,0.514285714,0.617050729,220.994816,161.685279,190.599311,0.995283019,0.45,900,1.85,200.0,2,2744.0,153,9.012183,640,6.506,23.0,4,4682.0,186,91.22,Cubic
1.45,2.1,43.19352465,33.31493745,1.4,1.61,0.421428571,0.593401168,182.996031,149.8236,164.766711,0.809045226,0.27,801,2.34,27.4,3,4273.0,192,10.81,762,7.874,79.0,8,3134.0,194,55.84,Cubic
1.45,2.25,43.19352465,5.572295806,1.4,1.63,0.442857143,0.584588279,205.995239,149.8236,187.760879,0.806930693,0.27,801,2.34,27.4,3,4273.0,192,10.81,579,5.907,29.0,3,2477.0,187,69.723,Cubic
1.45,3.216666667,43.19352465,29.17586461,1.4,2.24,0.671428571,0.504644583,203.936496,149.8236,185.548416,0.957264957,0.27,801,2.34,27.4,3,4273.0,192,10.81,593,7.895,91.0,4,3546.0,237,157.25,Cubic
1.45,2.033333333,43.19352465,22.28476821,1.4,1.43,0.378571429,0.611848873,203.999919,149.8236,185.815959,0.740932642,0.27,801,2.34,27.4,3,4273.0,192,10.81,762,5.323,60.0,4,3106.0,211,72.63,Cubic
1.45,2.916666667,43.19352465,46.10007358,1.4,2.14,0.507142857,0.559653234,203.950716,149.8236,185.587836,1.014218009,0.27,801,2.34,27.4,3,4273.0,192,10.81,658,13.31,0.00943,12,4876.0,212,178.49,Cubic
1.45,2.516666667,43.19352465,4.310522443,1.4,1.44,0.792857143,0.470465468,203.999856,149.8236,185.813376,0.573705179,0.27,801,2.34,27.4,3,4273.0,192,10.81,1007,13.5336,79.0,4,629.88,209,200.59,Cubic
1.45,3.166666667,43.19352465,32.13760118,1.4,2.21,0.642857143,0.513421011,203.940951,149.8236,185.560431,0.960869565,0.27,801,2.34,27.4,3,4273.0,192,10.81,581,8.795,29.0,7,2973.0,216,164.93033,Cubic
2.633333333,2.633333333,10.01747609,10.01747609,1.42,1.42,0.642857143,0.854676892,240.0,185.818524,185.818524,0.617391304,1.38,703,9.807,400.0,7,1837.0,207,208.9804,703,9.807,400.0,7,1837.0,207,208.9804,Cubic
2.633333333,3.25,10.01747609,24.35614422,1.42,2.34,0.8,0.780062243,239.923824,185.818524,185.507196,0.928571429,1.38,703,9.807,400.0,7,1837.0,207,208.9804,499,10.07,0.12,5,3471.0,260,227.02775,Cubic
2.633333333,2.666666667,10.01747609,22.71762325,1.42,1.51,0.535714286,0.914305512,243.999271,185.818524,189.794791,0.702325581,1.38,703,9.807,400.0,7,1837.0,207,208.9804,731,10.501,400.0,11,2435.0,172,107.868,Orthorhombic
2.633333333,2.383333333,10.01747609,17.17139441,1.42,1.83,0.385714286,1.013276728,240.984871,185.818524,186.698599,0.943298969,1.38,703,9.807,400.0,7,1837.0,207,208.9804,578,2.698,27.0,3,2792.0,184,26.981538,Orthorhombic
2.633333333,1.983333333,10.01747609,20.05150846,1.42,1.26,0.414285714,0.992806491,238.997696,185.818524,184.857116,0.636363636,1.38,703,9.807,400.0,7,1837.0,207,208.9804,947,5.776,50.0,5,887.0,185,74.92159,Orthorhombic
2.633333333,2.4,10.01747609,24.6013613,1.42,0.9,0.664285714,0.843672469,239.975664,185.818524,185.9271,0.386266094,1.38,703,9.807,400.0,7,1837.0,207,208.9804,890,19.282,7.7,3,3129.0,166,196.96657,Cubic
2.633333333,4.216666667,10.01747609,18.39587932,1.42,2.55,0.964285714,0.714820673,239.885079,185.818524,185.414775,0.927272727,1.38,703,9.807,400.0,7,1837.0,207,208.9804,503,3.594,35.0,4,2170.0,268,137.33,Orthorhombic
2.633333333,1.866666667,10.01747609,28.69757174,1.42,1.87,0.321428571,1.062571271,215.981775,185.818524,161.685279,1.010810811,1.38,703,9.807,400.0,7,1837.0,207,208.9804,900,1.85,200.0,2,2744.0,153,9.012183,Tetragonal
2.633333333,3.233333333,10.01747609,20.51140545,1.42,2.44,0.714285714,0.819065355,290.906364,185.818524,236.464176,1.016666667,1.38,703,9.807,400.0,7,1837.0,207,208.9804,590,1.54,200.0,2,1757.0,231,40.08,Orthorhombic
2.633333333,2.516666667,10.01747609,10.93119941,1.42,1.75,0.678571429,0.836492277,242.990199,185.818524,188.724375,0.744680851,1.38,703,9.807,400.0,7,1837.0,207,208.9804,868,8.69,120.0,12,1040.0,158,112.41,Cubic
2.633333333,3.3,10.01747609,19.70198675,1.42,2.32,0.621428571,0.865972181,239.9271,185.818524,185.515584,1.022026432,1.38,703,9.807,400.0,7,1837.0,207,208.9804,534,6.77,23.0,6,3697.0,235,140.116,Cubic
2.633333333,2.083333333,10.01747609,32.52391464,1.42,1.56,0.435714286,0.977988483,215.998236,185.818524,161.780976,0.776119403,1.38,703,9.807,400.0,7,1837.0,207,208.9804,760,8.86,100.0,9,3200.0,192,58.93319,Orthorhombic
2.633333333,2.133333333,10.01747609,40.10301692,1.42,1.78,0.442857143,0.973146956,233.988336,185.818524,179.714844,0.881188119,1.38,703,9.807,400.0,7,1837.0,207,208.9804,653,7.15,94.0,6,2944.0,189,51.996,Orthorhombic
2.633333333,4.966666667,10.01747609,5.548013245,1.42,2.65,1.192857143,0.640311678,239.863839,185.818524,185.367975,0.863192182,1.38,703,9.807,400.0,7,1837.0,207,208.9804,376,1.873,58.0,3,944.0,343,132.905452,Orthorhombic
2.633333333,2.25,10.01747609,24.97737307,1.42,1.54,0.385714286,1.013276728,225.998704,185.818524,171.786556,0.793814433,1.38,703,9.807,400.0,7,1837.0,207,208.9804,745,8.96,400.0,11,2835.0,140,63.55,Orthorhombic
2.633333333,3.133333333,10.01747609,30.99705666,1.42,2.22,0.65,0.850976992,239.9424,185.818524,185.556444,0.961038961,1.38,703,9.807,400.0,7,1837.0,207,208.9804,573,8.55,120.0,6,2840.0,229,162.5,Cubic
2.633333333,3.15,10.01747609,33.14937454,1.42,2.2,0.635714286,0.858409106,239.945244,185.818524,185.5644,0.96069869,1.38,703,9.807,400.0,7,1837.0,207,208.9804,589,9.066,60.0,8,3141.0,235,167.26,Cubic
2.633333333,3.3,10.01747609,20.14348786,1.42,2.24,0.678571429,0.836492277,239.939484,185.818524,185.548416,0.953191489,1.38,703,9.807,400.0,7,1837.0,207,208.9804,547,5.243,100.0,3,1802.0,233,151.964,Orthorhombic
2.633333333,2.1,10.01747609,33.31493745,1.42,1.61,0.464285714,0.958905781,218.996751,185.818524,164.766711,0.785365854,1.38,703,9.807,400.0,7,1837.0,207,208.9804,762,7.874,79.0,8,3134.0,194,55.84,Orthorhombic
2.633333333,2.25,10.01747609,5.572295806,1.42,1.63,0.442857143,0.973146956,241.996031,185.818524,187.760879,0.806930693,1.38,703,9.807,400.0,7,1837.0,207,208.9804,579,5.907,29.0,3,2477.0,187,69.723,Tetragonal
2.633333333,3.216666667,10.01747609,29.17586461,1.42,2.24,0.671428571,0.840067031,239.939484,185.818524,185.548416,0.957264957,1.38,703,9.807,400.0,7,1837.0,207,208.9804,593,7.895,91.0,4,3546.0,237,157.25,Cubic
2.633333333,2.033333333,10.01747609,22.28476821,1.42,1.43,0.378571429,1.018526866,239.999991,185.818524,185.815959,0.740932642,1.38,703,9.807,400.0,7,1837.0,207,208.9804,762,5.323,60.0,4,3106.0,211,72.63,Tetragonal
2.633333333,2.916666667,10.01747609,46.10007358,1.42,2.14,0.507142857,0.931638318,239.953344,185.818524,185.587836,1.014218009,1.38,703,9.807,400.0,7,1837.0,207,208.9804,658,13.31,0.00943,12,4876.0,212,178.49,Orthorhombic
2.633333333,2.516666667,10.01747609,4.310522443,1.42,1.44,0.792857143,0.78317006,239.999964,185.818524,185.813376,0.573705179,1.38,703,9.807,400.0,7,1837.0,207,208.9804,1007,13.5336,79.0,4,629.88,209,200.59,Orthorhombic
2.633333333,3.166666667,10.01747609,32.13760118,1.42,2.21,0.642857143,0.854676892,239.943831,185.818524,185.560431,0.960869565,1.38,703,9.807,400.0,7,1837.0,207,208.9804,581,8.795,29.0,7,2973.0,216,164.93033,Cubic
2.633333333,2.766666667,10.01747609,7.905629139,1.42,1.66,0.571428571,0.893525842,241.994816,185.818524,187.751996,0.754545455,1.38,703,9.807,400.0,7,1837.0,207,208.9804,558,7.31,29.0,13,2345.0,193,114.818,Orthorhombic
2.633333333,2.266666667,10.01747609,50.01839588,1.42,1.24,0.45,0.968353129,239.997084,185.818524,185.861616,0.610837438,1.38,703,9.807,400.0,7,1837.0,207,208.9804,880,22.56,31.0,17,4701.0,202,192.22,Cubic
2.633333333,4.05,10.01747609,6.190765269,1.42,2.62,0.985714286,0.707106781,315.8704,185.818524,261.382204,0.942446043,1.38,703,9.807,400.0,7,1837.0,207,208.9804,419,0.862,140.0,1,1032.0,275,39.0983,Orthorhombic
2.633333333,3.25,10.01747609,21.90949227,1.42,2.34,0.735714286,0.808953437,239.923824,185.818524,185.507196,0.962962963,1.38,703,9.807,400.0,7,1837.0,207,208.9804,538,6.145,17.0,5,3737.0,240,138.9055,Cubic
2.633333333,2.783333333,10.01747609,8.345290655,1.42,2.46,0.542857143,0.910072617,247.902656,185.818524,193.455356,1.138888889,1.38,703,9.807,400.0,7,1837.0,207,208.9804,520,0.534,84.8,1,1615.0,182,7.0,Cubic
2.633333333,2.9,10.01747609,35.61442237,1.42,2.17,0.614285714,0.869803917,239.949375,185.818524,185.576199,0.960176991,1.38,703,9.807,400.0,7,1837.0,207,208.9804,523,9.84,0.12,11,3675.0,221,174.9667,Orthorhombic
2.633333333,2.416666667,10.01747609,16.97939662,1.42,2.13,0.514285714,0.927243798,260.954631,185.818524,206.591679,1.004716981,1.38,703,9.807,400.0,7,1837.0,207,208.9804,738,1.738,190.0,2,1363.0,173,24.305,Orthorhombic
2.633333333,2.116666667,10.01747609,27.94334069,1.42,1.89,0.464285714,0.958905781,222.980119,185.818524,168.678511,0.92195122,1.38,703,9.807,400.0,7,1837.0,207,208.9804,717,7.44,7.7,7,2334.0,197,54.93804,Orthorhombic
2.633333333,3.166666667,10.01747609,6.823951435,1.42,2.51,0.728571429,0.81229622,285.893071,185.818524,231.432991,1.037190083,1.38,703,9.807,400.0,7,1837.0,207,208.9804,496,0.971,85.0,1,1156.0,227,22.9897693,Orthorhombic
2.633333333,2.433333333,10.01747609,50.58866814,1.42,1.84,0.457142857,0.9636063,244.984124,185.818524,190.695296,0.901960784,1.38,703,9.807,400.0,7,1837.0,207,208.9804,652,8.57,31.0,5,5017.0,207,92.90637,Orthorhombic
2.633333333,3.333333333,10.01747609,23.80426784,1.42,2.3,0.7,0.825948257,239.930304,185.818524,185.5239,0.966386555,1.38,703,9.807,400.0,7,1837.0,207,208.9804,533,7.007,94.0,8,3347.0,229,144.24,Cubic
2.633333333,2.066666667,10.01747609,31.78807947,1.42,1.53,0.428571429,0.982878426,217.998911,185.818524,163.789319,0.765,1.38,703,9.807,400.0,7,1837.0,207,208.9804,737,8.912,91.0,10,3186.0,163,58.693,Orthorhombic
1.45,2.766666667,43.19352465,7.905629139,1.4,1.66,0.571428571,0.536758329,205.993916,149.8236,187.751996,0.754545455,0.27,801,2.34,27.4,3,4273.0,192,10.81,558,7.31,29.0,13,2345.0,193,114.818,Cubic
2.633333333,2.916666667,10.01747609,16.86902134,1.42,2.08,0.614285714,0.869803917,239.960796,185.818524,185.610624,0.920353982,1.38,703,9.807,400.0,7,1837.0,207,208.9804,604,20.45,17.0,9,4175.0,221,237.048172,Cubic
2.633333333,2.283333333,10.01747609,60.81677704,1.42,1.24,0.407142857,0.997846118,239.997084,185.818524,185.861616,0.629441624,1.38,703,9.807,400.0,7,1837.0,207,208.9804,840,22.61,23.0,16,5285.0,216,190.2,Orthorhombic
2.633333333,3.0,10.01747609,33.94039735,1.42,1.94,0.65,0.850976992,239.975664,185.818524,185.661276,0.83982684,1.38,703,9.807,400.0,7,1837.0,207,208.9804,568,15.37,58.0,7,4026.0,243,231.03588,Trigonal
2.633333333,2.916666667,10.01747609,11.04874908,1.42,1.11,0.557142857,0.901723326,239.991351,185.818524,185.889111,0.509174312,1.38,703,9.807,400.0,7,1837.0,207,208.9804,716,11.342,91.0,6,2022.0,202,207.0,Orthorhombic
2.633333333,2.283333333,10.01747609,33.6285872,1.42,1.24,0.442857143,0.973146956,244.997084,185.818524,190.861616,0.613861386,1.38,703,9.807,400.0,7,1837.0,207,208.9804,804,12.02,91.0,10,3236.0,163,106.42,Orthorhombic
2.633333333,3.35,10.01747609,24.19058131,1.42,2.31,0.692857143,0.829433271,239.928711,185.818524,185.519751,0.974683544,1.38,703,9.807,400.0,7,1837.0,207,208.9804,540,7.26,7.7,1,3273.0,236,144.91276,Cubic
2.633333333,3.333333333,10.01747609,22.1486387,1.42,2.31,0.607142857,0.873669712,239.928711,185.818524,185.519751,1.026666667,1.38,703,9.807,400.0,7,1837.0,207,208.9804,527,6.773,31.0,7,3793.0,239,140.90766,Cubic
2.633333333,2.316666667,10.01747609,37.55610743,1.42,1.16,0.478571429,0.949640991,239.993916,185.818524,185.878896,0.560386473,1.38,703,9.807,400.0,7,1837.0,207,208.9804,870,21.46,94.0,18,4098.0,209,195.08,Cubic
2.633333333,2.916666667,10.01747609,16.79543782,1.42,2.16,0.592857143,0.881505315,239.950716,185.818524,185.580096,0.968609865,1.38,703,9.807,400.0,7,1837.0,207,208.9804,585,19.84,23.0,10,3501.0,243,244.0642,Cubic
2.633333333,5.05,10.01747609,5.747976453,1.42,2.62,1.085714286,0.673204401,236.8704,185.818524,182.382204,0.897260274,1.38,703,9.807,400.0,7,1837.0,207,208.9804,403,1.532,58.0,1,961.0,303,85.468,Orthorhombic
2.633333333,2.283333333,10.01747609,63.63134658,1.42,1.54,0.414285714,0.992806491,239.998704,185.818524,185.786556,0.777777778,1.38,703,9.807,400.0,7,1837.0,207,208.9804,760,21.02,17.0,15,5869.0,217,186.207,Cubic
2.633333333,2.25,10.01747609,41.15158205,1.42,1.16,0.478571429,0.949640991,244.993916,185.818524,190.878896,0.560386473,1.38,703,9.807,400.0,7,1837.0,207,208.9804,720,12.41,100.0,9,3968.0,195,102.9055,Orthorhombic
1.45,2.266666667,43.19352465,50.01839588,1.4,1.24,0.407142857,0.599425545,203.997696,149.8236,185.861616,0.629441624,0.27,801,2.34,27.4,3,4273.0,192,10.81,880,22.56,31.0,17,4701.0,202,192.22,Cubic
2.633333333,2.266666667,10.01747609,47.9580574,1.42,1.24,0.442857143,0.973146956,245.997084,185.818524,191.861616,0.613861386,1.38,703,9.807,400.0,7,1837.0,207,208.9804,710,12.37,79.0,8,4423.0,207,101.1,Orthorhombic
2.633333333,2.7,10.01747609,33.37012509,1.42,2.08,0.535714286,0.914305512,267.960796,185.818524,213.610624,0.96744186,1.38,703,9.807,400.0,7,1837.0,207,208.9804,633,2.989,16.0,3,3109.0,211,44.95591,Orthorhombic
2.633333333,1.966666667,10.01747609,31.03384842,1.42,1.54,0.285714286,1.09208714,230.998704,185.818524,176.786556,0.855555556,1.38,703,9.807,400.0,7,1837.0,207,208.9804,787,2.3296,140.0,4,3538.0,210,28.085,Cubic
2.633333333,3.333333333,10.01747609,24.77924945,1.42,2.27,0.685714286,0.832947819,239.934975,185.818524,185.536239,0.961864407,1.38,703,9.807,400.0,7,1837.0,207,208.9804,545,7.52,79.0,2,2067.0,229,150.4,Cubic
2.633333333,2.35,10.01747609,9.291390728,1.42,1.48,0.492857143,0.940553518,240.999676,185.818524,186.802864,0.708133971,1.38,703,9.807,400.0,7,1837.0,207,208.9804,709,7.287,60.0,14,2875.0,217,118.71,Orthorhombic
2.633333333,4.15,10.01747609,19.31567329,1.42,2.49,0.842857143,0.76192126,240.896959,185.818524,186.441991,0.965116279,1.38,703,9.807,400.0,7,1837.0,207,208.9804,550,2.64,35.0,2,1655.0,249,87.62,Orthorhombic
2.633333333,2.433333333,10.01747609,60.52244297,1.42,1.94,0.457142857,0.9636063,239.975664,185.818524,185.661276,0.950980392,1.38,703,9.807,400.0,7,1837.0,207,208.9804,761,16.654,58.0,13,5731.0,217,180.9479,Orthorhombic
2.633333333,3.2,10.01747609,29.96688742,1.42,2.24,0.542857143,0.910072617,239.939484,185.818524,185.548416,1.037037037,1.38,703,9.807,400.0,7,1837.0,207,208.9804,566,8.229,400.0,5,3503.0,221,158.92535,Cubic
2.633333333,2.283333333,10.01747609,44.70198675,1.42,1.54,0.428571429,0.982878426,245.998704,185.818524,191.786556,0.77,1.38,703,9.807,400.0,7,1837.0,207,208.9804,702,11.5,7.7,7,4538.0,209,96.90636,Orthorhombic
2.633333333,2.216666667,10.01747609,13.29396615,1.42,1.34,0.692857143,0.829433271,239.999424,185.818524,185.838396,0.565400844,1.38,703,9.807,400.0,7,1837.0,207,208.9804,869,6.232,0.52,16,1261.0,206,127.6,Cubic
2.633333333,3.0,10.01747609,37.21486387,1.42,2.14,0.671428571,0.840067031,239.953344,185.818524,185.587836,0.914529915,1.38,703,9.807,400.0,7,1837.0,207,208.9804,587,11.72,0.00943,6,5061.0,237,232.038,Cubic
2.633333333,2.333333333,10.01747609,35.70640177,1.42,1.9,0.435714286,0.977988483,255.979264,185.818524,201.6751,0.945273632,1.38,703,9.807,400.0,7,1837.0,207,208.9804,659,4.54,22.0,4,3560.0,187,47.867,Trigonal
2.633333333,2.833333333,10.01747609,10.61442237,1.42,1.82,0.635714286,0.858409106,239.9856,185.818524,185.701884,0.794759825,1.38,703,9.807,400.0,7,1837.0,207,208.9804,589,11.85,100.0,5,1746.0,196,204.383,Orthorhombic
2.633333333,3.133333333,10.01747609,33.44370861,1.42,2.19,0.628571429,0.862174058,239.946639,185.818524,185.568351,0.960526316,1.38,703,9.807,400.0,7,1837.0,207,208.9804,597,9.321,50.0,9,2223.0,227,168.93422,Cubic
2.633333333,2.916666667,10.01747609,25.90139809,1.42,2.06,0.635714286,0.858409106,239.963136,185.818524,185.618076,0.899563319,1.38,703,9.807,400.0,7,1837.0,207,208.9804,597,18.95,35.0,8,4404.0,240,238.0289,Cubic
2.633333333,2.233333333,10.01747609,40.15820456,1.42,1.81,0.457142857,0.9636063,244.986311,185.818524,190.705151,0.887254902,1.38,703,9.807,400.0,7,1837.0,207,208.9804,651,6.11,31.0,5,3680.0,179,50.9415,Orthorhombic
2.633333333,2.316666667,10.01747609,67.9727741,1.42,1.08,0.471428571,0.954250899,239.989596,185.818524,185.895024,0.524271845,1.38,703,9.807,400.0,7,1837.0,207,208.9804,770,19.25,35.0,14,5828.0,210,183.84,Cubic
2.633333333,3.083333333,10.01747609,20.08830022,1.42,2.34,0.621428571,0.865972181,239.923824,185.818524,185.507196,1.030837004,1.38,703,9.807,400.0,7,1837.0,207,208.9804,603,6.965,0.52,10,1469.0,242,173.05,Cubic
2.633333333,3.733333333,10.01747609,33.02060338,1.42,2.22,0.642857143,0.854676892,242.9424,185.818524,188.556444,0.965217391,1.38,703,9.807,400.0,7,1837.0,207,208.9804,600,4.469,17.0,3,3618.0,219,88.90584,Cubic
2.633333333,2.316666667,10.01747609,12.74245769,1.42,1.79,0.528571429,0.918577968,241.987679,185.818524,187.711631,0.836448598,1.38,703,9.807,400.0,7,1837.0,207,208.9804,906,7.134,120.0,12,1180.0,139,65.4,Orthorhombic
2.633333333,3.516666667,10.01747609,39.1464312,1.42,2.11,0.514285714,0.927243798,244.957151,185.818524,190.599311,0.995283019,1.38,703,9.807,400.0,7,1837.0,207,208.9804,640,6.506,23.0,4,4682.0,186,91.22,Orthorhombic
1.45,4.05,43.19352465,6.190765269,1.4,2.62,0.985714286,0.424772779,279.866044,149.8236,261.382204,0.942446043,0.27,801,2.34,27.4,3,4273.0,192,10.81,419,0.862,140.0,1,1032.0,275,39.0983,Cubic
1.45,3.25,43.19352465,21.90949227,1.4,2.34,0.735714286,0.485954043,203.920476,149.8236,185.507196,0.962962963,0.27,801,2.34,27.4,3,4273.0,192,10.81,538,6.145,17.0,5,3737.0,240,138.9055,Cubic
1.45,2.783333333,43.19352465,8.345290655,1.4,2.46,0.542857143,0.546698298,211.898876,149.8236,193.455356,1.138888889,0.27,801,2.34,27.4,3,4273.0,192,10.81,520,0.534,84.8,1,1615.0,182,7.0,Cubic
1.45,2.9,43.19352465,35.61442237,1.4,2.17,0.614285714,0.522508108,203.946639,149.8236,185.576199,0.960176991,0.27,801,2.34,27.4,3,4273.0,192,10.81,523,9.84,0.12,11,3675.0,221,174.9667,Cubic
1.45,2.416666667,43.19352465,16.97939662,1.4,2.13,0.514285714,0.557013361,224.952039,149.8236,206.591679,1.004716981,0.27,801,2.34,27.4,3,4273.0,192,10.81,738,1.738,190.0,2,1363.0,173,24.305,Cubic
1.45,2.116666667,43.19352465,27.94334069,1.4,1.89,0.378571429,0.611848873,186.978391,149.8236,168.678511,0.979274611,0.27,801,2.34,27.4,3,4273.0,192,10.81,717,7.44,7.7,7,2334.0,197,54.93804,Cubic
1.45,2.316666667,43.19352465,53.27446652,1.4,1.28,0.435714286,0.587496679,209.998704,149.8236,191.852544,0.63681592,0.27,801,2.34,27.4,3,4273.0,192,10.81,684,10.22,94.0,6,4912.0,209,95.95,Cubic
1.45,3.166666667,43.19352465,6.823951435,1.4,2.51,0.728571429,0.487962118,249.889111,149.8236,231.432991,1.037190083,0.27,801,2.34,27.4,3,4273.0,192,10.81,496,0.971,85.0,1,1156.0,227,22.9897693,Cubic
1.45,2.433333333,43.19352465,50.58866814,1.4,1.84,0.457142857,0.578857022,208.982576,149.8236,190.695296,0.901960784,0.27,801,2.34,27.4,3,4273.0,192,10.81,652,8.57,31.0,5,5017.0,207,92.90637,Cubic
1.45,3.333333333,43.19352465,23.80426784,1.4,2.3,0.7,0.496163162,203.9271,149.8236,185.5239,0.966386555,0.27,801,2.34,27.4,3,4273.0,192,10.81,533,7.007,94.0,8,3347.0,229,144.24,Cubic
1.45,2.066666667,43.19352465,31.78807947,1.4,1.53,0.342857143,0.628121449,181.998479,149.8236,163.789319,0.813829787,0.27,801,2.34,27.4,3,4273.0,192,10.81,737,8.912,91.0,10,3186.0,163,58.693,Cubic
1.45,2.916666667,43.19352465,16.86902134,1.4,2.08,0.614285714,0.522508108,203.958384,149.8236,185.610624,0.920353982,0.27,801,2.34,27.4,3,4273.0,192,10.81,604,20.45,17.0,9,4175.0,221,237.048172,Cubic
1.45,2.283333333,43.19352465,60.81677704,1.4,1.24,0.407142857,0.599425545,203.997696,149.8236,185.861616,0.629441624,0.27,801,2.34,27.4,3,4273.0,192,10.81,840,22.61,23.0,16,5285.0,216,190.2,Cubic
1.45,3.0,43.19352465,33.94039735,1.4,1.94,0.65,0.511198409,203.973756,149.8236,185.661276,0.83982684,0.27,801,2.34,27.4,3,4273.0,192,10.81,568,15.37,58.0,7,4026.0,243,231.03588,Cubic
1.45,2.916666667,43.19352465,11.04874908,1.4,1.11,0.557142857,0.541682718,203.992431,149.8236,185.889111,0.509174312,0.27,801,2.34,27.4,3,4273.0,192,10.81,716,11.342,91.0,6,2022.0,202,207.0,Cubic
